n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,fold,threshold,accuracy,precision,recall,f1
500,gini,10,2,1,4,0.4,0.9666666666666667,1.0,0.7777777777777778,0.875
500,gini,10,2,1,4,0.5,0.95,1.0,0.6666666666666666,0.8
500,gini,10,2,1,4,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,gini,10,2,1,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,2,1,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,2,1,4,0.9,0.85,1.0,0.0,0.0
500,gini,10,2,1,5,0.1,0.864406779661017,0.5333333333333333,0.8888888888888888,0.6666666666666666
500,gini,10,2,1,5,0.2,0.9152542372881356,0.7,0.7777777777777778,0.7368421052631579
500,gini,10,2,1,5,0.30000000000000004,0.9491525423728814,0.875,0.7777777777777778,0.8235294117647058
500,gini,10,2,1,5,0.4,0.9491525423728814,1.0,0.6666666666666666,0.8
500,gini,10,2,1,5,0.5,0.9491525423728814,1.0,0.6666666666666666,0.8
500,gini,10,2,1,5,0.6,0.8983050847457628,1.0,0.3333333333333333,0.5
500,gini,10,2,1,5,0.7000000000000001,0.864406779661017,1.0,0.1111111111111111,0.2
500,gini,10,2,1,5,0.8,0.847457627118644,1.0,0.0,0.0
500,gini,10,2,1,5,0.9,0.847457627118644,1.0,0.0,0.0
500,entropy,10,2,1,1,0.1,0.8333333333333334,0.47368421052631576,1.0,0.6428571428571429
500,entropy,10,2,1,1,0.2,0.9,0.6,1.0,0.75
500,entropy,10,2,1,1,0.30000000000000004,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778
500,entropy,10,2,1,1,0.4,0.9666666666666667,1.0,0.7777777777777778,0.875
500,entropy,10,2,1,1,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
500,entropy,10,2,1,1,0.6,0.9,1.0,0.3333333333333333,0.5
500,entropy,10,2,1,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,entropy,10,2,1,1,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,entropy,10,2,1,1,0.9,0.85,1.0,0.0,0.0
500,entropy,10,2,1,2,0.1,0.8833333333333333,0.5625,1.0,0.72
500,entropy,10,2,1,2,0.2,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182
500,entropy,10,2,1,2,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947
500,entropy,10,2,1,2,0.4,0.9666666666666667,1.0,0.7777777777777778,0.875
500,entropy,10,2,1,2,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
500,entropy,10,2,1,2,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,entropy,10,2,1,2,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,entropy,10,2,1,2,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
500,entropy,10,2,1,2,0.9,0.85,1.0,0.0,0.0
500,entropy,10,2,1,3,0.1,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923
500,entropy,10,2,1,3,0.2,0.95,0.75,1.0,0.8571428571428571
500,entropy,10,2,1,3,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947
500,entropy,10,2,1,3,0.4,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888
500,entropy,10,2,1,3,0.5,0.9833333333333333,1.0,0.8888888888888888,0.9411764705882353
500,entropy,10,2,1,3,0.6,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
500,entropy,10,2,1,3,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5
500,entropy,10,2,1,3,0.8,0.85,1.0,0.0,0.0
500,entropy,10,2,1,3,0.9,0.85,1.0,0.0,0.0
500,entropy,10,2,1,4,0.1,0.8833333333333333,0.5625,1.0,0.72
500,entropy,10,2,1,4,0.2,0.95,0.75,1.0,0.8571428571428571
500,entropy,10,2,1,4,0.30000000000000004,0.9833333333333333,0.9,1.0,0.9473684210526315
500,entropy,10,2,1,4,0.4,0.9666666666666667,1.0,0.7777777777777778,0.875
500,entropy,10,2,1,4,0.5,0.9666666666666667,1.0,0.7777777777777778,0.875
500,entropy,10,2,1,4,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,entropy,10,2,1,4,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5
500,entropy,10,2,1,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
500,entropy,10,2,1,4,0.9,0.85,1.0,0.0,0.0
500,entropy,10,2,1,5,0.1,0.8305084745762712,0.4666666666666667,0.7777777777777778,0.5833333333333334
500,entropy,10,2,1,5,0.2,0.9152542372881356,0.7,0.7777777777777778,0.7368421052631579
500,entropy,10,2,1,5,0.30000000000000004,0.9491525423728814,0.875,0.7777777777777778,0.8235294117647058
500,entropy,10,2,1,5,0.4,0.9491525423728814,1.0,0.6666666666666666,0.8
500,entropy,10,2,1,5,0.5,0.9322033898305084,1.0,0.5555555555555556,0.7142857142857143
500,entropy,10,2,1,5,0.6,0.9322033898305084,1.0,0.5555555555555556,0.7142857142857143
500,entropy,10,2,1,5,0.7000000000000001,0.864406779661017,1.0,0.1111111111111111,0.2
500,entropy,10,2,1,5,0.8,0.847457627118644,1.0,0.0,0.0
500,entropy,10,2,1,5,0.9,0.847457627118644,1.0,0.0,0.0
500,gini,10,2,2,1,0.1,0.7833333333333333,0.4090909090909091,1.0,0.5806451612903226
500,gini,10,2,2,1,0.2,0.9,0.6,1.0,0.75
500,gini,10,2,2,1,0.30000000000000004,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579
500,gini,10,2,2,1,0.4,0.95,1.0,0.6666666666666666,0.8
500,gini,10,2,2,1,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
500,gini,10,2,2,1,0.6,0.9,1.0,0.3333333333333333,0.5
500,gini,10,2,2,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,gini,10,2,2,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,2,2,1,0.9,0.85,1.0,0.0,0.0
500,gini,10,2,2,2,0.1,0.7666666666666667,0.391304347826087,1.0,0.5625
500,gini,10,2,2,2,0.2,0.9166666666666666,0.6428571428571429,1.0,0.782608695652174
500,gini,10,2,2,2,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947
500,gini,10,2,2,2,0.4,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
500,gini,10,2,2,2,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,gini,10,2,2,2,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,gini,10,2,2,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,2,2,2,0.8,0.85,1.0,0.0,0.0
500,gini,10,2,2,2,0.9,0.85,1.0,0.0,0.0
500,gini,10,2,2,3,0.1,0.8333333333333334,0.47368421052631576,1.0,0.6428571428571429
500,gini,10,2,2,3,0.2,0.95,0.75,1.0,0.8571428571428571
500,gini,10,2,2,3,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947
500,gini,10,2,2,3,0.4,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888
500,gini,10,2,2,3,0.5,0.9833333333333333,1.0,0.8888888888888888,0.9411764705882353
500,gini,10,2,2,3,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,gini,10,2,2,3,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,2,2,3,0.8,0.85,1.0,0.0,0.0
500,gini,10,2,2,3,0.9,0.85,1.0,0.0,0.0
500,gini,10,2,2,4,0.1,0.8333333333333334,0.47368421052631576,1.0,0.6428571428571429
500,gini,10,2,2,4,0.2,0.95,0.75,1.0,0.8571428571428571
500,gini,10,2,2,4,0.30000000000000004,0.9833333333333333,0.9,1.0,0.9473684210526315
500,gini,10,2,2,4,0.4,0.9666666666666667,1.0,0.7777777777777778,0.875
500,gini,10,2,2,4,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
500,gini,10,2,2,4,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,gini,10,2,2,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,2,2,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,2,2,4,0.9,0.85,1.0,0.0,0.0
500,gini,10,2,2,5,0.1,0.8305084745762712,0.47058823529411764,0.8888888888888888,0.6153846153846154
500,gini,10,2,2,5,0.2,0.9152542372881356,0.7,0.7777777777777778,0.7368421052631579
500,gini,10,2,2,5,0.30000000000000004,0.9491525423728814,0.875,0.7777777777777778,0.8235294117647058
500,gini,10,2,2,5,0.4,0.9491525423728814,1.0,0.6666666666666666,0.8
500,gini,10,2,2,5,0.5,0.9491525423728814,1.0,0.6666666666666666,0.8
500,gini,10,2,2,5,0.6,0.864406779661017,1.0,0.1111111111111111,0.2
500,gini,10,2,2,5,0.7000000000000001,0.864406779661017,1.0,0.1111111111111111,0.2
500,gini,10,2,2,5,0.8,0.847457627118644,1.0,0.0,0.0
500,gini,10,2,2,5,0.9,0.847457627118644,1.0,0.0,0.0
500,entropy,10,2,2,1,0.1,0.7833333333333333,0.4090909090909091,1.0,0.5806451612903226
500,entropy,10,2,2,1,0.2,0.8833333333333333,0.5625,1.0,0.72
500,entropy,10,2,2,1,0.30000000000000004,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579
500,entropy,10,2,2,1,0.4,0.9666666666666667,1.0,0.7777777777777778,0.875
500,entropy,10,2,2,1,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
500,entropy,10,2,2,1,0.6,0.9,1.0,0.3333333333333333,0.5
500,entropy,10,2,2,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,entropy,10,2,2,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
500,entropy,10,2,2,1,0.9,0.85,1.0,0.0,0.0
500,entropy,10,2,2,2,0.1,0.8,0.42857142857142855,1.0,0.6
500,entropy,10,2,2,2,0.2,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182
500,entropy,10,2,2,2,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947
500,entropy,10,2,2,2,0.4,0.95,0.875,0.7777777777777778,0.8235294117647058
500,entropy,10,2,2,2,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,entropy,10,2,2,2,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,entropy,10,2,2,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
500,entropy,10,2,2,2,0.8,0.85,1.0,0.0,0.0
500,entropy,10,2,2,2,0.9,0.85,1.0,0.0,0.0
500,entropy,10,2,2,3,0.1,0.8166666666666667,0.45,1.0,0.6206896551724138
500,entropy,10,2,2,3,0.2,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619
500,entropy,10,2,2,3,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947
500,entropy,10,2,2,3,0.4,0.95,0.8,0.8888888888888888,0.8421052631578947
500,entropy,10,2,2,3,0.5,0.9666666666666667,1.0,0.7777777777777778,0.875
500,entropy,10,2,2,3,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,entropy,10,2,2,3,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,entropy,10,2,2,3,0.8,0.85,1.0,0.0,0.0
500,entropy,10,2,2,3,0.9,0.85,1.0,0.0,0.0
500,entropy,10,2,2,4,0.1,0.85,0.5,1.0,0.6666666666666666
500,entropy,10,2,2,4,0.2,0.95,0.75,1.0,0.8571428571428571
500,entropy,10,2,2,4,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947
500,entropy,10,2,2,4,0.4,0.95,0.875,0.7777777777777778,0.8235294117647058
500,entropy,10,2,2,4,0.5,0.95,1.0,0.6666666666666666,0.8
500,entropy,10,2,2,4,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,entropy,10,2,2,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,entropy,10,2,2,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
500,entropy,10,2,2,4,0.9,0.85,1.0,0.0,0.0
500,entropy,10,2,2,5,0.1,0.8305084745762712,0.47058823529411764,0.8888888888888888,0.6153846153846154
500,entropy,10,2,2,5,0.2,0.8983050847457628,0.6363636363636364,0.7777777777777778,0.7
500,entropy,10,2,2,5,0.30000000000000004,0.9152542372881356,0.7,0.7777777777777778,0.7368421052631579
500,entropy,10,2,2,5,0.4,0.9491525423728814,1.0,0.6666666666666666,0.8
500,entropy,10,2,2,5,0.5,0.9322033898305084,1.0,0.5555555555555556,0.7142857142857143
500,entropy,10,2,2,5,0.6,0.9152542372881356,1.0,0.4444444444444444,0.6153846153846154
500,entropy,10,2,2,5,0.7000000000000001,0.864406779661017,1.0,0.1111111111111111,0.2
500,entropy,10,2,2,5,0.8,0.847457627118644,1.0,0.0,0.0
500,entropy,10,2,2,5,0.9,0.847457627118644,1.0,0.0,0.0
500,gini,10,5,1,1,0.1,0.85,0.5,1.0,0.6666666666666666
500,gini,10,5,1,1,0.2,0.8833333333333333,0.5833333333333334,0.7777777777777778,0.6666666666666666
500,gini,10,5,1,1,0.30000000000000004,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778
500,gini,10,5,1,1,0.4,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
500,gini,10,5,1,1,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,gini,10,5,1,1,0.6,0.9,1.0,0.3333333333333333,0.5
500,gini,10,5,1,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,gini,10,5,1,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,5,1,1,0.9,0.85,1.0,0.0,0.0
500,gini,10,5,1,2,0.1,0.8333333333333334,0.47368421052631576,1.0,0.6428571428571429
500,gini,10,5,1,2,0.2,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182
500,gini,10,5,1,2,0.30000000000000004,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888
500,gini,10,5,1,2,0.4,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,gini,10,5,1,2,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,gini,10,5,1,2,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,gini,10,5,1,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,5,1,2,0.8,0.85,1.0,0.0,0.0
500,gini,10,5,1,2,0.9,0.85,1.0,0.0,0.0
500,gini,10,5,1,3,0.1,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923
500,gini,10,5,1,3,0.2,0.9666666666666667,0.8181818181818182,1.0,0.9
500,gini,10,5,1,3,0.30000000000000004,0.9833333333333333,0.9,1.0,0.9473684210526315
500,gini,10,5,1,3,0.4,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888
500,gini,10,5,1,3,0.5,0.9833333333333333,1.0,0.8888888888888888,0.9411764705882353
500,gini,10,5,1,3,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,gini,10,5,1,3,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,5,1,3,0.8,0.85,1.0,0.0,0.0
500,gini,10,5,1,3,0.9,0.85,1.0,0.0,0.0
500,gini,10,5,1,4,0.1,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923
500,gini,10,5,1,4,0.2,0.95,0.75,1.0,0.8571428571428571
500,gini,10,5,1,4,0.30000000000000004,0.9833333333333333,0.9,1.0,0.9473684210526315
500,gini,10,5,1,4,0.4,0.9666666666666667,1.0,0.7777777777777778,0.875
500,gini,10,5,1,4,0.5,0.95,1.0,0.6666666666666666,0.8
500,gini,10,5,1,4,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,gini,10,5,1,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,5,1,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,5,1,4,0.9,0.85,1.0,0.0,0.0
500,gini,10,5,1,5,0.1,0.8305084745762712,0.47058823529411764,0.8888888888888888,0.6153846153846154
500,gini,10,5,1,5,0.2,0.9152542372881356,0.7,0.7777777777777778,0.7368421052631579
500,gini,10,5,1,5,0.30000000000000004,0.9491525423728814,0.875,0.7777777777777778,0.8235294117647058
500,gini,10,5,1,5,0.4,0.9491525423728814,1.0,0.6666666666666666,0.8
500,gini,10,5,1,5,0.5,0.9491525423728814,1.0,0.6666666666666666,0.8
500,gini,10,5,1,5,0.6,0.8983050847457628,1.0,0.3333333333333333,0.5
500,gini,10,5,1,5,0.7000000000000001,0.864406779661017,1.0,0.1111111111111111,0.2
500,gini,10,5,1,5,0.8,0.847457627118644,1.0,0.0,0.0
500,gini,10,5,1,5,0.9,0.847457627118644,1.0,0.0,0.0
500,entropy,10,5,1,1,0.1,0.8,0.42857142857142855,1.0,0.6
500,entropy,10,5,1,1,0.2,0.9,0.6153846153846154,0.8888888888888888,0.7272727272727273
500,entropy,10,5,1,1,0.30000000000000004,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579
500,entropy,10,5,1,1,0.4,0.9666666666666667,1.0,0.7777777777777778,0.875
500,entropy,10,5,1,1,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
500,entropy,10,5,1,1,0.6,0.9,1.0,0.3333333333333333,0.5
500,entropy,10,5,1,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,entropy,10,5,1,1,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,entropy,10,5,1,1,0.9,0.85,1.0,0.0,0.0
500,entropy,10,5,1,2,0.1,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923
500,entropy,10,5,1,2,0.2,0.95,0.75,1.0,0.8571428571428571
500,entropy,10,5,1,2,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947
500,entropy,10,5,1,2,0.4,0.9666666666666667,1.0,0.7777777777777778,0.875
500,entropy,10,5,1,2,0.5,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,entropy,10,5,1,2,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,entropy,10,5,1,2,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,entropy,10,5,1,2,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
500,entropy,10,5,1,2,0.9,0.85,1.0,0.0,0.0
500,entropy,10,5,1,3,0.1,0.85,0.5,1.0,0.6666666666666666
500,entropy,10,5,1,3,0.2,0.95,0.75,1.0,0.8571428571428571
500,entropy,10,5,1,3,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947
500,entropy,10,5,1,3,0.4,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888
500,entropy,10,5,1,3,0.5,0.9833333333333333,1.0,0.8888888888888888,0.9411764705882353
500,entropy,10,5,1,3,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,entropy,10,5,1,3,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5
500,entropy,10,5,1,3,0.8,0.85,1.0,0.0,0.0
500,entropy,10,5,1,3,0.9,0.85,1.0,0.0,0.0
500,entropy,10,5,1,4,0.1,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923
500,entropy,10,5,1,4,0.2,0.95,0.75,1.0,0.8571428571428571
500,entropy,10,5,1,4,0.30000000000000004,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888
500,entropy,10,5,1,4,0.4,0.9666666666666667,1.0,0.7777777777777778,0.875
500,entropy,10,5,1,4,0.5,0.9666666666666667,1.0,0.7777777777777778,0.875
500,entropy,10,5,1,4,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,entropy,10,5,1,4,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,entropy,10,5,1,4,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
500,entropy,10,5,1,4,0.9,0.85,1.0,0.0,0.0
500,entropy,10,5,1,5,0.1,0.8135593220338984,0.4375,0.7777777777777778,0.56
500,entropy,10,5,1,5,0.2,0.9152542372881356,0.7,0.7777777777777778,0.7368421052631579
500,entropy,10,5,1,5,0.30000000000000004,0.9322033898305084,0.7777777777777778,0.7777777777777778,0.7777777777777778
500,entropy,10,5,1,5,0.4,0.9491525423728814,1.0,0.6666666666666666,0.8
500,entropy,10,5,1,5,0.5,0.9322033898305084,1.0,0.5555555555555556,0.7142857142857143
500,entropy,10,5,1,5,0.6,0.9152542372881356,1.0,0.4444444444444444,0.6153846153846154
500,entropy,10,5,1,5,0.7000000000000001,0.864406779661017,1.0,0.1111111111111111,0.2
500,entropy,10,5,1,5,0.8,0.847457627118644,1.0,0.0,0.0
500,entropy,10,5,1,5,0.9,0.847457627118644,1.0,0.0,0.0
500,gini,10,5,2,1,0.1,0.7833333333333333,0.4090909090909091,1.0,0.5806451612903226
500,gini,10,5,2,1,0.2,0.9166666666666666,0.6428571428571429,1.0,0.782608695652174
500,gini,10,5,2,1,0.30000000000000004,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579
500,gini,10,5,2,1,0.4,0.95,1.0,0.6666666666666666,0.8
500,gini,10,5,2,1,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
500,gini,10,5,2,1,0.6,0.9,1.0,0.3333333333333333,0.5
500,gini,10,5,2,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,gini,10,5,2,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,5,2,1,0.9,0.85,1.0,0.0,0.0
500,gini,10,5,2,2,0.1,0.7666666666666667,0.391304347826087,1.0,0.5625
500,gini,10,5,2,2,0.2,0.9166666666666666,0.6428571428571429,1.0,0.782608695652174
500,gini,10,5,2,2,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947
500,gini,10,5,2,2,0.4,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
500,gini,10,5,2,2,0.5,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,gini,10,5,2,2,0.6,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,gini,10,5,2,2,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,5,2,2,0.8,0.85,1.0,0.0,0.0
500,gini,10,5,2,2,0.9,0.85,1.0,0.0,0.0
500,gini,10,5,2,3,0.1,0.8333333333333334,0.47368421052631576,1.0,0.6428571428571429
500,gini,10,5,2,3,0.2,0.95,0.75,1.0,0.8571428571428571
500,gini,10,5,2,3,0.30000000000000004,0.95,0.8,0.8888888888888888,0.8421052631578947
500,gini,10,5,2,3,0.4,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888
500,gini,10,5,2,3,0.5,0.9833333333333333,1.0,0.8888888888888888,0.9411764705882353
500,gini,10,5,2,3,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,gini,10,5,2,3,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,5,2,3,0.8,0.85,1.0,0.0,0.0
500,gini,10,5,2,3,0.9,0.85,1.0,0.0,0.0
500,gini,10,5,2,4,0.1,0.8,0.42857142857142855,1.0,0.6
500,gini,10,5,2,4,0.2,0.95,0.75,1.0,0.8571428571428571
500,gini,10,5,2,4,0.30000000000000004,0.9833333333333333,0.9,1.0,0.9473684210526315
500,gini,10,5,2,4,0.4,0.9666666666666667,1.0,0.7777777777777778,0.875
500,gini,10,5,2,4,0.5,0.95,1.0,0.6666666666666666,0.8
500,gini,10,5,2,4,0.6,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154
500,gini,10,5,2,4,0.7000000000000001,0.8666666666666667,1.0,0.1111111111111111,0.2
500,gini,10,5,2,4,0.8,0.85,1.0,0.0,0.0
500,gini,10,5,2,4,0.9,0.85,1.0,0.0,0.0
500,gini,10,5,2,5,0.1,0.8305084745762712,0.47058823529411764,0.8888888888888888,0.6153846153846154
500,gini,10,5,2,5,0.2,0.9152542372881356,0.7,0.7777777777777778,0.7368421052631579
500,gini,10,5,2,5,0.30000000000000004,0.9491525423728814,0.875,0.7777777777777778,0.8235294117647058
500,gini,10,5,2,5,0.4,0.9491525423728814,1.0,0.6666666666666666,0.8
500,gini,10,5,2,5,0.5,0.9491525423728814,1.0,0.6666666666666666,0.8
500,gini,10,5,2,5,0.6,0.864406779661017,1.0,0.1111111111111111,0.2
500,gini,10,5,2,5,0.7000000000000001,0.864406779661017,1.0,0.1111111111111111,0.2
500,gini,10,5,2,5,0.8,0.847457627118644,1.0,0.0,0.0
500,gini,10,5,2,5,0.9,0.847457627118644,1.0,0.0,0.0
500,entropy,10,5,2,1,0.1,0.7833333333333333,0.4090909090909091,1.0,0.5806451612903226
500,entropy,10,5,2,1,0.2,0.9,0.6,1.0,0.75
500,entropy,10,5,2,1,0.30000000000000004,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579
500,entropy,10,5,2,1,0.4,0.95,0.875,0.7777777777777778,0.8235294117647058
500,entropy,10,5,2,1,0.5,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143
500,entropy,10,5,2,1,0.6,0.9,1.0,0.3333333333333333,0.5
500,entropy,10,5,2,1,0.7000000000000001,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365
500,entropy,10,5,2,1,0.8,0.8666666666666667,1.0,0.1111111111111111,0.2
